Date,Open,High,Low,Close,Volume,Currency,symbol,Name,Exchange,Sector,Industry,Last,Chg. %,Market Cap
2019-05-10,2440.0,2450.2,2417.5,2433.0,2960971,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-13,2440.0,2480.5,2440.0,2458.0,3905873,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-14,2463.0,2502.0,2459.5,2497.5,2796478,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-15,2499.5,2535.0,2489.0,2526.0,3690088,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-16,2506.0,2553.1,2496.5,2531.5,3349630,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-17,2529.0,2567.8,2529.0,2541.5,4204021,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-20,2551.0,2568.0,2525.5,2540.0,2623331,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-21,2550.0,2567.2,2542.0,2547.5,2453394,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-22,2552.5,2571.5,2548.8,2553.0,3470571,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-23,2525.0,2533.5,2468.5,2485.5,4998129,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-24,2487.5,2510.5,2487.0,2500.5,3134199,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-28,2511.0,2527.5,2500.0,2504.0,5937446,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-29,2480.5,2485.0,2451.5,2475.5,3469256,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-30,2493.0,2504.6,2473.0,2480.5,3055442,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-05-31,2460.5,2478.0,2450.0,2473.5,4568807,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-03,2450.0,2493.0,2429.5,2487.5,3705147,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-04,2487.5,2487.5,2451.0,2479.0,4003806,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-05,2483.0,2507.0,2472.0,2481.5,3298171,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-06,2497.0,2521.0,2490.7,2516.5,3836424,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-07,2530.0,2543.0,2517.5,2530.5,5778728,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-10,2549.0,2561.5,2543.0,2550.0,3175758,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-11,2555.0,2569.7,2548.0,2548.0,3881513,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-12,2533.0,2550.5,2515.5,2526.0,3467591,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-13,2520.0,2575.5,2513.0,2518.5,4328023,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-14,2533.0,2533.0,2507.5,2516.5,4143959,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-17,2527.5,2528.5,2491.5,2522.5,4980610,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-18,2517.5,2561.5,2516.5,2553.0,4482030,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-19,2566.0,2570.5,2551.0,2556.0,3746915,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-20,2571.0,2602.7,2562.5,2585.5,4071952,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-21,2590.0,2627.5,2585.8,2595.0,11946685,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-24,2599.5,2609.8,2594.0,2598.5,3706442,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-25,2590.0,2610.5,2580.5,2606.5,4111578,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-26,2620.0,2638.5,2614.0,2622.0,3717116,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-27,2622.5,2626.8,2590.5,2594.5,3431320,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-06-28,2584.5,2595.0,2573.5,2581.0,4534646,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-01,2601.5,2647.0,2601.5,2603.0,5191885,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-02,2604.5,2627.0,2595.0,2595.0,5478126,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-03,2589.0,2600.5,2577.7,2580.5,4761898,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-04,2581.5,2607.0,2573.5,2593.5,2159783,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-05,2590.5,2603.0,2579.7,2586.5,3726796,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-08,2580.0,2594.0,2578.0,2580.0,3310467,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-09,2589.0,2601.0,2580.4,2595.0,2573223,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-10,2599.5,2617.5,2595.0,2607.5,2924753,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-11,2619.0,2630.5,2602.5,2606.5,2723204,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-12,2615.5,2619.5,2591.0,2591.0,3094340,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-15,2590.0,2603.5,2577.0,2592.5,3494087,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-16,2582.0,2595.0,2577.0,2594.5,8916389,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-17,2577.0,2585.5,2551.5,2557.5,3479770,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-18,2541.5,2549.1,2528.5,2531.0,3441074,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-19,2547.5,2553.5,2523.0,2542.5,2925415,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-22,2559.5,2576.5,2550.5,2565.5,2693653,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-23,2571.5,2595.0,2570.0,2570.0,2989255,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-24,2571.5,2572.5,2533.5,2545.5,3421975,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-25,2541.0,2565.0,2530.5,2542.5,3913801,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-26,2539.0,2566.0,2534.5,2554.0,3053332,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-29,2544.0,2618.0,2544.0,2609.0,3789138,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-30,2618.5,2641.0,2612.0,2618.0,5264276,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-07-31,2627.5,2640.5,2596.0,2602.5,4318617,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-01,2520.0,2520.0,2450.0,2472.0,7550719,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-02,2450.0,2455.0,2398.0,2408.5,6737145,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-05,2380.0,2402.0,2348.5,2362.0,5024625,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-06,2352.5,2355.5,2322.0,2329.5,7423963,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-07,2344.5,2366.6,2311.0,2318.5,5737780,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-08,2356.5,2364.5,2318.4,2345.0,8823608,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-09,2352.5,2352.5,2310.0,2339.0,12869324,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-12,2353.5,2363.5,2333.5,2349.0,6626059,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-13,2351.0,2391.5,2336.5,2380.5,7296391,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-14,2381.5,2385.0,2311.5,2332.5,6032469,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-15,2310.0,2314.4,2237.5,2258.5,8987291,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-16,2264.5,2304.7,2253.5,2265.5,5929266,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-19,2296.5,2318.5,2283.5,2304.5,3313637,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-20,2306.5,2309.5,2266.0,2269.5,4308874,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-21,2287.0,2316.0,2283.5,2309.5,4538920,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-22,2303.0,2303.0,2264.0,2278.5,3688963,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-23,2287.5,2287.5,2249.5,2252.0,3582503,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-27,2252.0,2271.5,2241.0,2243.0,5788834,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-28,2252.0,2279.0,2234.5,2270.5,3567009,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-29,2276.5,2306.5,2264.6,2288.5,3020022,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-08-30,2289.0,2326.7,2257.0,2265.0,4628454,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-02,2276.0,2291.5,2268.0,2279.0,4542492,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-03,2281.0,2293.0,2252.5,2269.5,7856272,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-04,2280.0,2284.3,2257.0,2280.0,2564639,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-05,2287.5,2295.5,2265.8,2279.0,3937254,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-06,2270.5,2280.3,2242.0,2256.0,4156432,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-09,2278.5,2294.0,2252.0,2267.5,3474231,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-10,2270.0,2324.5,2265.5,2319.0,5087954,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-11,2301.0,2322.0,2296.0,2298.5,4400288,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-12,2290.0,2296.0,2261.0,2283.0,4125485,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-13,2281.0,2297.3,2276.0,2279.5,3461963,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-16,2355.0,2360.0,2322.5,2322.5,6483307,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-17,2327.0,2363.0,2306.0,2332.0,5395597,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-18,2322.0,2352.9,2314.5,2339.0,3776645,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-19,2330.5,2368.5,2319.0,2347.5,4304392,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-20,2339.5,2351.0,2324.5,2334.5,12337876,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-23,2345.0,2364.3,2324.0,2357.5,4087815,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-24,2360.0,2361.0,2312.2,2324.0,4398976,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-25,2305.0,2334.5,2304.5,2328.5,3579642,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-26,2335.0,2368.0,2334.5,2358.0,9799804,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-27,2375.0,2410.0,2372.2,2410.0,4908528,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-09-30,2412.0,2419.5,2379.0,2396.0,4762451,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-01,2409.0,2416.5,2387.0,2395.5,4840296,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-02,2381.5,2381.5,2297.8,2300.0,6383592,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-03,2285.5,2297.5,2257.0,2284.0,6468076,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-04,2310.5,2323.0,2292.0,2309.5,3605137,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-07,2304.5,2338.0,2298.5,2334.5,2505584,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-08,2334.5,2340.5,2309.5,2309.5,4041473,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-09,2309.0,2321.0,2292.0,2307.0,4302417,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-10,2305.0,2333.0,2298.3,2304.0,3330124,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-11,2305.0,2326.5,2160.0,2282.0,5142855,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-14,2288.0,2302.0,2268.0,2277.5,4134695,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-15,2285.5,2288.5,2245.0,2255.5,5086348,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-16,2255.0,2274.0,2229.0,2232.5,5198794,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-17,2238.0,2271.0,2233.0,2246.0,4956960,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-18,2249.0,2259.0,2224.5,2226.5,5061948,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-21,2222.0,2234.3,2211.0,2226.5,3784274,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-22,2236.0,2287.0,2232.5,2275.0,3423656,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-23,2282.0,2308.5,2269.0,2304.5,6364114,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-24,2301.0,2332.0,2293.0,2313.0,4936891,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-25,2309.0,2325.9,2304.5,2324.0,2930730,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-28,2329.5,2343.2,2321.5,2327.0,3039068,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-29,2320.0,2335.5,2303.5,2334.5,4636118,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-30,2327.0,2334.0,2313.0,2322.5,3792276,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-10-31,2301.5,2314.5,2218.0,2218.0,10550408,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-01,2218.5,2257.0,2218.0,2253.5,4636902,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-04,2264.5,2309.0,2257.1,2302.5,3211723,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-05,2309.0,2334.0,2307.0,2324.5,3605387,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-06,2329.5,2341.0,2316.2,2337.0,3082643,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-07,2333.5,2348.1,2328.6,2335.0,4001061,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-08,2337.0,2345.1,2325.0,2329.5,2726558,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-11,2329.0,2329.0,2291.0,2323.0,2831278,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-12,2326.5,2341.5,2323.0,2331.0,2484184,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-13,2316.5,2333.5,2304.0,2325.0,2572165,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-14,2295.0,2333.6,2285.0,2285.0,2962604,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-15,2293.5,2330.4,2274.5,2292.5,3667137,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-18,2286.0,2296.0,2270.8,2276.0,12589182,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-19,2276.0,2304.0,2264.5,2267.5,3820884,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-20,2251.0,2257.0,2221.3,2250.5,5528285,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-21,2225.0,2252.0,2212.0,2250.0,5843640,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-22,2267.0,2285.5,2257.0,2269.0,3263278,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-25,2271.0,2285.5,2263.8,2267.5,2279739,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-26,2270.0,2275.5,2233.5,2235.0,7023201,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-27,2245.0,2245.0,2219.3,2219.5,2972157,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-28,2220.5,2229.5,2210.2,2223.5,1824700,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-11-29,2212.0,2229.5,2189.5,2189.5,4249345,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-02,2199.5,2226.5,2196.0,2199.5,4484280,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-03,2190.5,2196.1,2133.0,2140.0,5594070,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-04,2137.5,2164.0,2134.5,2144.5,4608244,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-05,2147.0,2153.5,2124.0,2126.5,3475458,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-06,2126.5,2170.5,2126.5,2166.0,3240779,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-09,2158.5,2165.1,2149.9,2158.0,2576330,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
2019-12-10,2151.0,2163.5,2136.0,2156.5,4561370,GBP,RDSb,Royal Dutch Shell B,London,Energy,"Oil, Gas & Consumable Fuels",1681.6,-0.0133,260.97B
